,KeggID,DBLINKS
29207,cpd:C09887,3DMET: B03350
29208,cpd:C09887,NIKKAJI: J449.852F
29209,cpd:C09887,CAS: 32151-10-3
29210,cpd:C09888,PubChem: 12074
29211,cpd:C09888,ChEBI: 6721
29212,cpd:C09888,KNApSAcK: C00001950
29213,cpd:C09888,3DMET: B03351
29214,cpd:C09888,NIKKAJI: J2.771.291F
29215,cpd:C09888,CAS: 72049-07-1
29216,cpd:C09889,PubChem: 12075
29217,cpd:C09889,ChEBI: 10322
29218,cpd:C09889,KNApSAcK: C00001951
29219,cpd:C09889,3DMET: B03352
29220,cpd:C09889,NIKKAJI: J31.899J
29221,cpd:C09889,CAS: 596-55-4
29222,cpd:C09890,PubChem: 12076
29223,cpd:C09890,ChEBI: 10435
29224,cpd:C09890,KNApSAcK: C00001952 C00027934
29225,cpd:C09890,3DMET: B03353
29226,cpd:C09890,NIKKAJI: J34.174F
29227,cpd:C09890,CAS: 467-79-8
29228,cpd:C09891,PubChem: 12077
29229,cpd:C09891,ChEBI: 7849
29230,cpd:C09891,KNApSAcK: C00001953
29231,cpd:C09891,3DMET: B03354
29232,cpd:C09891,NIKKAJI: J2.771.292D
29233,cpd:C09891,CAS: 71384-25-3
29234,cpd:C09892,PubChem: 12078
29235,cpd:C09892,ChEBI: 8109
29236,cpd:C09892,KNApSAcK: C00001954
29237,cpd:C09892,3DMET: B03355
29238,cpd:C09892,NIKKAJI: J2.771.295I
29239,cpd:C09892,CAS: 66834-87-5
29240,cpd:C09893,PubChem: 12079
29241,cpd:C09893,ChEBI: 35596
29242,cpd:C09893,ChEMBL: CHEMBL2924219
29243,cpd:C09893,LIPIDMAPS: LMPR0102090025
29244,cpd:C09893,KNApSAcK: C00000827
29245,cpd:C09893,3DMET: B03356
29246,cpd:C09893,NIKKAJI: J3.216F
29247,cpd:C09893,CAS: 89-82-7
29248,cpd:C09894,PubChem: 12080
29249,cpd:C09894,ChEBI: 27474
29250,cpd:C09894,ChEMBL: CHEMBL2270705
29251,cpd:C09894,LIPIDMAPS: LMPR0102060022
29252,cpd:C09894,KNApSAcK: C00003057
29253,cpd:C09894,3DMET: B03357
29254,cpd:C09894,NIKKAJI: J9.710A
29255,cpd:C09894,CAS: 121-29-9
29256,cpd:C09895,PubChem: 12081
29257,cpd:C09895,ChEBI: 9043
29258,cpd:C09895,KNApSAcK: C00001955
29259,cpd:C09895,3DMET: B03358
29260,cpd:C09895,NIKKAJI: J37.162I
29261,cpd:C09895,CAS: 3279-74-1
29262,cpd:C09896,PubChem: 12082
29263,cpd:C09896,ChEBI: 8900
29264,cpd:C09896,KNApSAcK: C00003058
29265,cpd:C09896,3DMET: B03359
29266,cpd:C09896,NIKKAJI: J16.191H
29267,cpd:C09896,CAS: 3564-96-3
29268,cpd:C09897,PubChem: 12083
29269,cpd:C09897,ChEBI: 9085
29270,cpd:C09897,KNApSAcK: C00001956
29271,cpd:C09897,3DMET: B03360
29272,cpd:C09897,NIKKAJI: J128.649H
29273,cpd:C09897,CAS: 116-28-9
29274,cpd:C09898,PubChem: 12084
29275,cpd:C09898,ChEBI: 10334
29276,cpd:C09898,ChEMBL: CHEMBL2251642
29277,cpd:C09898,LIPIDMAPS: LMPR0102090026
29278,cpd:C09898,KNApSAcK: C00003060
29279,cpd:C09898,3DMET: B03361
29280,cpd:C09898,NIKKAJI: J4.975A
29281,cpd:C09898,CAS: 99-86-5
29282,cpd:C09899,PubChem: 12085
29283,cpd:C09899,ChEBI: 9120
29284,cpd:C09899,KNApSAcK: C00001957
29285,cpd:C09899,3DMET: B03362
29286,cpd:C09899,NIKKAJI: J2.481.094A
29287,cpd:C09899,CAS: 19637-58-2
29288,cpd:C09900,PubChem: 12086
29289,cpd:C09900,ChEBI: 10577
29290,cpd:C09900,ChEMBL: CHEMBL449693
29291,cpd:C09900,LIPIDMAPS: LMPR0102090027
29292,cpd:C09900,KNApSAcK: C00003061
29293,cpd:C09900,3DMET: B03363
29294,cpd:C09900,NIKKAJI: J4.974C
29295,cpd:C09900,CAS: 99-85-4
29296,cpd:C09901,PubChem: 12087
29297,cpd:C09901,ChEBI: 9121
29298,cpd:C09901,KNApSAcK: C00001958
29299,cpd:C09901,3DMET: B03364
29300,cpd:C09901,NIKKAJI: J676.950K
29301,cpd:C09901,CAS: 15252-93-4
29302,cpd:C09902,PubChem: 12088
29303,cpd:C09902,ChEBI: 300
29304,cpd:C09902,LIPIDMAPS: LMPR0102090028
29305,cpd:C09902,KNApSAcK: C00010931
29306,cpd:C09902,3DMET: B03365
29307,cpd:C09902,NIKKAJI: J3.984E J86.005K
29308,cpd:C09902,CAS: 7785-53-7
29309,cpd:C09903,PubChem: 12089
29310,cpd:C09903,ChEBI: 9240
29311,cpd:C09903,KNApSAcK: C00001959
29312,cpd:C09903,3DMET: B03366
29313,cpd:C09903,NIKKAJI: J2.771.358K
29314,cpd:C09903,CAS: 89647-79-0
29315,cpd:C09904,PubChem: 12090
29316,cpd:C09904,ChEBI: 10447
29317,cpd:C09904,ChEMBL: CHEMBL48310
29318,cpd:C09904,KNApSAcK: C00003062
29319,cpd:C09904,3DMET: B03367
29320,cpd:C09904,NIKKAJI: J6.176J
29321,cpd:C09904,CAS: 499-44-5
29322,cpd:C09905,PubChem: 12091
29323,cpd:C09905,ChEBI: 10578
29324,cpd:C09905,ChEMBL: CHEMBL1275999
29325,cpd:C09905,KNApSAcK: C00003063
29326,cpd:C09905,3DMET: B03368
29327,cpd:C09905,NIKKAJI: J13.747B
29328,cpd:C09905,CAS: 672-76-4
29329,cpd:C09906,PubChem: 12092
29330,cpd:C09906,ChEBI: 9577
29331,cpd:C09906,ChEMBL: CHEMBL1444078 CHEMBL3277899
29332,cpd:C09906,LIPIDMAPS: LMPR0102120019
29333,cpd:C09906,KNApSAcK: C00000804 C00034795
29334,cpd:C09906,3DMET: B03369
29335,cpd:C09906,NIKKAJI: J6.432G
29336,cpd:C09906,CAS: 546-80-5
29337,cpd:C09907,PubChem: 12093
29338,cpd:C09907,ChEBI: 2374
29339,cpd:C09907,KNApSAcK: C00001960
29340,cpd:C09907,3DMET: B05395
29341,cpd:C09907,NIKKAJI: J2.372.313A
29342,cpd:C09907,CAS: 76193-60-7
29343,cpd:C09908,PubChem: 12094
29344,cpd:C09908,ChEBI: 133663 27607
29345,cpd:C09908,ChEMBL: CHEMBL29411
29346,cpd:C09908,LIPIDMAPS: LMPR0102090029
29347,cpd:C09908,KNApSAcK: C00000155
29348,cpd:C09908,PDB-CCD: IPB
29349,cpd:C09908,3DMET: B03370
29350,cpd:C09908,NIKKAJI: J10.606B
29351,cpd:C09908,CAS: 89-83-8
29352,cpd:C09909,PubChem: 12095
29353,cpd:C09909,ChEBI: 9583
29354,cpd:C09909,ChEMBL: CHEMBL3343661
29355,cpd:C09909,KNApSAcK: C00003065
29356,cpd:C09909,3DMET: B03371
29357,cpd:C09909,NIKKAJI: J6.677J
29358,cpd:C09909,CAS: 528-79-0
29359,cpd:C09910,PubChem: 12096
29360,cpd:C09910,ChEBI: 2443
29361,cpd:C09910,KNApSAcK: C00001961
29362,cpd:C09910,3DMET: B03372
29363,cpd:C09910,NIKKAJI: J15.234J
29364,cpd:C09910,CAS: 524-03-8
29365,cpd:C09911,PubChem: 12097
29366,cpd:C09911,ChEBI: 9860
29367,cpd:C09911,KNApSAcK: C00003066 C00011054
29368,cpd:C09911,3DMET: B03373
29369,cpd:C09911,NIKKAJI: J16.951J
29370,cpd:C09911,CAS: 546-78-1
29371,cpd:C09912,PubChem: 12098
29372,cpd:C09912,ChEBI: 2815
29373,cpd:C09912,KNApSAcK: C00001962
29374,cpd:C09912,3DMET: B05396
29375,cpd:C09912,NIKKAJI: J17.930B
29376,cpd:C09912,CAS: 35471-10-4
29377,cpd:C09913,PubChem: 12099
29378,cpd:C09913,ChEBI: 78315 9955
29379,cpd:C09913,KNApSAcK: C00003067
29380,cpd:C09913,3DMET: B05397
29381,cpd:C09913,NIKKAJI: J53.851E
29382,cpd:C09913,CAS: 18309-32-5
29383,cpd:C09914,PubChem: 12100
29384,cpd:C09914,ChEBI: 2983
29385,cpd:C09914,KNApSAcK: C00001963
29386,cpd:C09914,3DMET: B03374
29387,cpd:C09914,NIKKAJI: J14.362F
29388,cpd:C09914,CAS: 1398-17-0
29389,cpd:C09915,PubChem: 12101
29390,cpd:C09915,ChEBI: 3157
29391,cpd:C09915,KNApSAcK: C00001964
29392,cpd:C09915,3DMET: B03375
29393,cpd:C09915,NIKKAJI: J15.425C
29394,cpd:C09915,CAS: 18070-40-1
29395,cpd:C09916,PubChem: 12102
29396,cpd:C09916,ChEBI: 2440
29397,cpd:C09916,ChEMBL: CHEMBL488313
29398,cpd:C09916,KNApSAcK: C00002978
29399,cpd:C09916,3DMET: B05398
29400,cpd:C09916,NIKKAJI: J19.741F
29401,cpd:C09916,CAS: 24177-16-0
29402,cpd:C09917,PubChem: 12103
29403,cpd:C09917,ChEBI: 2827
29404,cpd:C09917,KNApSAcK: C00002979
29405,cpd:C09917,3DMET: B03376
29406,cpd:C09917,NIKKAJI: J440.104B
29407,cpd:C09917,CAS: 87064-17-3
29408,cpd:C09918,PubChem: 12104
29409,cpd:C09918,ChEBI: 2920
29410,cpd:C09918,ChEMBL: CHEMBL1079777
29411,cpd:C09918,KNApSAcK: C00002980
29412,cpd:C09918,3DMET: B03377
29413,cpd:C09918,NIKKAJI: J346.811I
29414,cpd:C09918,CAS: 3687-28-3
29415,cpd:C09919,PubChem: 12105
29416,cpd:C09919,ChEBI: 69499
29417,cpd:C09919,ChEMBL: CHEMBL1512567 CHEMBL273019
29418,cpd:C09919,KNApSAcK: C00002981
29419,cpd:C09919,3DMET: B03378
29420,cpd:C09919,NIKKAJI: J475.124H
29421,cpd:C09919,CAS: 477-90-7
29422,cpd:C09920,PubChem: 12106
29423,cpd:C09920,ChEBI: 3170
29424,cpd:C09920,ChEMBL: CHEMBL598951
29425,cpd:C09920,KNApSAcK: C00010268
29426,cpd:C09920,3DMET: B03379
29427,cpd:C09920,NIKKAJI: J631.276D
29428,cpd:C09920,CAS: 474-07-7
29429,cpd:C09921,PubChem: 12107
29430,cpd:C09921,ChEBI: 1458
29431,cpd:C09921,KNApSAcK: C00002983
29432,cpd:C09921,3DMET: B03380
29433,cpd:C09921,NIKKAJI: J181.417F
29434,cpd:C09921,CAS: 93236-67-0
29435,cpd:C09922,PubChem: 12108
29436,cpd:C09922,ChEBI: 3740
29437,cpd:C09922,ChEMBL: CHEMBL510091
29438,cpd:C09922,KNApSAcK: C00002984
29439,cpd:C09922,3DMET: B03381
29440,cpd:C09922,NIKKAJI: J473.242A
29441,cpd:C09922,CAS: 76948-72-6
29442,cpd:C09923,PubChem: 12109
29443,cpd:C09923,ChEBI: 4041
29444,cpd:C09923,ChEMBL: CHEMBL487020
29445,cpd:C09923,KNApSAcK: C00002985
29446,cpd:C09923,3DMET: B03382
29447,cpd:C09923,NIKKAJI: J88.880J
29448,cpd:C09923,CAS: 33716-82-4
29449,cpd:C09924,PubChem: 12110
29450,cpd:C09924,ChEBI: 4320
29451,cpd:C09924,ChEMBL: CHEMBL584162
29452,cpd:C09924,KNApSAcK: C00002986
29453,cpd:C09924,3DMET: B03383
29454,cpd:C09924,NIKKAJI: J182.010I
29455,cpd:C09924,CAS: 83327-22-4
29456,cpd:C09925,PubChem: 12111
29457,cpd:C09925,ChEBI: 1995
29458,cpd:C09925,ChEMBL: CHEMBL254218
29459,cpd:C09925,KNApSAcK: C00002987 C00029550
29460,cpd:C09925,3DMET: B03384
29461,cpd:C09925,NIKKAJI: J13.042G
29462,cpd:C09925,CAS: 1952-41-6 15345-89-8
29463,cpd:C09926,PubChem: 12112
29464,cpd:C09926,ChEBI: 4573
29465,cpd:C09926,ChEMBL: CHEMBL576066
29466,cpd:C09926,KNApSAcK: C00002988
29467,cpd:C09926,3DMET: B03385
29468,cpd:C09926,NIKKAJI: J14.760E
29469,cpd:C09926,CAS: 19902-91-1
29470,cpd:C09927,PubChem: 12113
29471,cpd:C09927,ChEBI: 4919
29472,cpd:C09927,KNApSAcK: C00002989
29473,cpd:C09927,3DMET: B05399
29474,cpd:C09927,NIKKAJI: J353.991A
29475,cpd:C09927,CAS: 77844-93-0
29476,cpd:C09928,PubChem: 12114
29477,cpd:C09928,ChEBI: 5096
29478,cpd:C09928,KNApSAcK: C00002990
29479,cpd:C09928,3DMET: B03386
29480,cpd:C09928,NIKKAJI: J2.379.935I
29481,cpd:C09928,CAS: 112936-00-2
29482,cpd:C09929,PubChem: 12115
29483,cpd:C09929,ChEBI: 5276
29484,cpd:C09929,ChEMBL: CHEMBL502489
29485,cpd:C09929,KNApSAcK: C00002991
29486,cpd:C09929,3DMET: B03387
29487,cpd:C09929,NIKKAJI: J819.277D
29488,cpd:C09929,CAS: 78824-30-3
29489,cpd:C09930,PubChem: 12116
29490,cpd:C09930,ChEBI: 5522
29491,cpd:C09930,ChEMBL: CHEMBL512401
29492,cpd:C09930,KNApSAcK: C00002992
29493,cpd:C09930,3DMET: B03388
29494,cpd:C09930,NIKKAJI: J18.576K
29495,cpd:C09930,CAS: 65408-91-5
29496,cpd:C09931,PubChem: 12117
29497,cpd:C09931,ChEBI: 5601
29498,cpd:C09931,ChEMBL: CHEMBL477197
29499,cpd:C09931,LIPIDMAPS: LMPK12100063
29500,cpd:C09931,KNApSAcK: C00002993
29501,cpd:C09931,3DMET: B03389
29502,cpd:C09931,NIKKAJI: J237.301G
29503,cpd:C09931,CAS: 517-28-2
29504,cpd:C09932,PubChem: 12118
29505,cpd:C09932,ChEBI: 5602
29506,cpd:C09932,KNApSAcK: C00002994
29507,cpd:C09932,3DMET: B03390
29508,cpd:C09932,NIKKAJI: J2.430.636D
29509,cpd:C09932,CAS: 11034-94-9
29510,cpd:C09933,PubChem: 12119
29511,cpd:C09933,ChEBI: 3365
29512,cpd:C09933,ChEMBL: CHEMBL4749645
29513,cpd:C09933,KNApSAcK: C00001965
29514,cpd:C09933,3DMET: B03391
29515,cpd:C09933,NIKKAJI: J442.110H
29516,cpd:C09933,CAS: 30333-81-4
29517,cpd:C09934,PubChem: 12120
29518,cpd:C09934,ChEBI: 3457
29519,cpd:C09934,KNApSAcK: C00001966
29520,cpd:C09934,3DMET: B03392
29521,cpd:C09934,NIKKAJI: J39.147F
29522,cpd:C09934,CAS: 62948-58-7
29523,cpd:C09935,PubChem: 12121
29524,cpd:C09935,ChEBI: 3471
29525,cpd:C09935,KNApSAcK: C00001967
29526,cpd:C09935,3DMET: B03393
29527,cpd:C09935,NIKKAJI: J2.771.375K
29528,cpd:C09935,CAS: 61231-06-9
29529,cpd:C09936,PubChem: 12122
29530,cpd:C09936,ChEBI: 5676
29531,cpd:C09936,KNApSAcK: C00002995
29532,cpd:C09936,3DMET: B03394
29533,cpd:C09936,NIKKAJI: J2.046.882C
29534,cpd:C09936,CAS: 123914-48-7
29535,cpd:C09937,PubChem: 12123
29536,cpd:C09937,ChEBI: 3519
29537,cpd:C09937,KNApSAcK: C00001968
29538,cpd:C09937,3DMET: B05400
29539,cpd:C09937,NIKKAJI: J9.689J
29540,cpd:C09937,CAS: 52658-32-9
29541,cpd:C09938,PubChem: 12124
29542,cpd:C09938,ChEBI: 8
29543,cpd:C09938,LIPIDMAPS: LMPR0103330006
29544,cpd:C09938,KNApSAcK: C00002996
29545,cpd:C09938,3DMET: B03395
29546,cpd:C09938,NIKKAJI: J2.189.431A
29547,cpd:C09938,CAS: 88642-92-6
29548,cpd:C09939,PubChem: 12125
29549,cpd:C09939,ChEBI: 9292
29550,cpd:C09939,ChEMBL: CHEMBL227611
29551,cpd:C09939,LIPIDMAPS: LMPK12140187
29552,cpd:C09939,KNApSAcK: C00001006
29553,cpd:C09939,3DMET: B03396
29554,cpd:C09939,NIKKAJI: J20.783G
29555,cpd:C09939,CAS: 491-66-7
29556,cpd:C09940,PubChem: 12126
29557,cpd:C09940,ChEBI: 3569
29558,cpd:C09940,KNApSAcK: C00001969
29559,cpd:C09940,3DMET: B03397
29560,cpd:C09940,NIKKAJI: J2.771.376I
29561,cpd:C09940,CAS: 486-53-3
29562,cpd:C09941,PubChem: 12127
29563,cpd:C09941,ChEBI: 5833
29564,cpd:C09941,KNApSAcK: C00002997
29565,cpd:C09941,3DMET: B03398
29566,cpd:C09941,NIKKAJI: J2.771.380G
29567,cpd:C09941,CAS: 125583-45-1
29568,cpd:C09942,PubChem: 12128
29569,cpd:C09942,ChEBI: 6114
29570,cpd:C09942,KNApSAcK: C00002998
29571,cpd:C09942,3DMET: B03399
29572,cpd:C09942,NIKKAJI: J2.771.393I
29573,cpd:C09942,CAS: 98891-35-1
29574,cpd:C09943,PubChem: 12129
29575,cpd:C09943,ChEBI: 4400
29576,cpd:C09943,ChEMBL: CHEMBL4173720
29577,cpd:C09943,KNApSAcK: C00001970
29578,cpd:C09943,3DMET: B03400
29579,cpd:C09943,NIKKAJI: J15.098C
29580,cpd:C09943,CAS: 2115-91-5
29581,cpd:C09944,PubChem: 12130
29582,cpd:C09944,ChEBI: 6115
29583,cpd:C09944,KNApSAcK: C00002999
29584,cpd:C09944,3DMET: B05401
29585,cpd:C09944,NIKKAJI: J12.949F
29586,cpd:C09944,CAS: 59481-46-8
29587,cpd:C09945,PubChem: 12131
29588,cpd:C09945,ChEBI: 4427
29589,cpd:C09945,ChEMBL: CHEMBL140758
29590,cpd:C09945,KNApSAcK: C00001971
29591,cpd:C09945,3DMET: B03401
29592,cpd:C09945,NIKKAJI: J14.022H
29593,cpd:C09945,CAS: 1143-54-0
29594,cpd:C09946,PubChem: 12132
29595,cpd:C09946,ChEBI: 4794
29596,cpd:C09946,KNApSAcK: C00001972
29597,cpd:C09946,3DMET: B05402
29598,cpd:C09946,NIKKAJI: J11.108B
29599,cpd:C09946,CAS: 56050-08-9
29600,cpd:C09947,PubChem: 12133
29601,cpd:C09947,ChEBI: 6117
29602,cpd:C09947,ChEMBL: CHEMBL578607
29603,cpd:C09947,KNApSAcK: C00003000
29604,cpd:C09947,3DMET: B03402
29605,cpd:C09947,NIKKAJI: J6.191C
29606,cpd:C09947,CAS: 500-64-1
29607,cpd:C09948,PubChem: 12134
29608,cpd:C09948,ChEBI: 6144
29609,cpd:C09948,KNApSAcK: C00003001
29610,cpd:C09948,3DMET: B03403
29611,cpd:C09948,NIKKAJI: J2.573.180H
29612,cpd:C09948,CAS: 81827-55-6
29613,cpd:C09949,PubChem: 12135
29614,cpd:C09949,ChEBI: 4962
29615,cpd:C09949,KNApSAcK: C00001973
29616,cpd:C09949,3DMET: B03404
29617,cpd:C09949,NIKKAJI: J8.852H
29618,cpd:C09949,CAS: 6871-51-8
29619,cpd:C09950,PubChem: 12136
29620,cpd:C09950,ChEBI: 6376
29621,cpd:C09950,ChEMBL: CHEMBL461774
29622,cpd:C09950,KNApSAcK: C00003002
29623,cpd:C09950,3DMET: B03405
29624,cpd:C09950,NIKKAJI: J11.530D
29625,cpd:C09950,CAS: 573-13-7
29626,cpd:C09951,PubChem: 12137
29627,cpd:C09951,ChEBI: 6624
29628,cpd:C09951,ChEMBL: CHEMBL506731
29629,cpd:C09951,KNApSAcK: C00003003
29630,cpd:C09951,3DMET: B03406
29631,cpd:C09951,NIKKAJI: J182.278K
29632,cpd:C09951,CAS: 519-34-6
29633,cpd:C09952,PubChem: 12138
29634,cpd:C09952,ChEBI: 6895
29635,cpd:C09952,ChEMBL: CHEMBL579224
29636,cpd:C09952,KNApSAcK: C00003005
29637,cpd:C09952,3DMET: B03407
29638,cpd:C09952,NIKKAJI: J6.085B
29639,cpd:C09952,CAS: 495-85-2
29640,cpd:C09953,PubChem: 12139
29641,cpd:C09953,ChEBI: 70148
29642,cpd:C09953,ChEMBL: CHEMBL488513
29643,cpd:C09953,KNApSAcK: C00003006
29644,cpd:C09953,3DMET: B03408
29645,cpd:C09953,NIKKAJI: J435.271H
29646,cpd:C09953,CAS: 30270-60-1
29647,cpd:C09954,PubChem: 12140
29648,cpd:C09954,ChEBI: 7520
29649,cpd:C09954,ChEMBL: CHEMBL508681
29650,cpd:C09954,KNApSAcK: C00003007
29651,cpd:C09954,3DMET: B03409
29652,cpd:C09954,NIKKAJI: J13.245D
29653,cpd:C09954,CAS: 3785-24-8
29654,cpd:C09955,PubChem: 12141
29655,cpd:C09955,ChEBI: 7719
29656,cpd:C09955,ChEMBL: CHEMBL589366
29657,cpd:C09955,KNApSAcK: C00003008
29658,cpd:C09955,PDB-CCD: 97U
29659,cpd:C09955,NIKKAJI: J1.519I
29660,cpd:C09955,CAS: 303-47-9
29661,cpd:C09956,PubChem: 12142
29662,cpd:C09956,ChEBI: 7732
29663,cpd:C09956,ChEMBL: CHEMBL403093
29664,cpd:C09956,KNApSAcK: C00003009
29665,cpd:C09956,3DMET: B03410
29666,cpd:C09956,NIKKAJI: J2.771.395E
29667,cpd:C09956,CAS: 121353-47-7
29668,cpd:C09957,PubChem: 12143
29669,cpd:C09957,ChEBI: 5314
29670,cpd:C09957,KNApSAcK: C00001974
29671,cpd:C09957,3DMET: B03411
29672,cpd:C09957,NIKKAJI: J13.201B
29673,cpd:C09957,CAS: 6790-32-5
29674,cpd:C09958,PubChem: 12144
29675,cpd:C09958,ChEBI: 7795
29676,cpd:C09958,KNApSAcK: C00003010
29677,cpd:C09958,3DMET: B03412
29678,cpd:C09958,NIKKAJI: J1.601.464H
29679,cpd:C09958,CAS: 118063-79-9
29680,cpd:C09959,PubChem: 12145
29681,cpd:C09959,ChEBI: 7889
29682,cpd:C09959,ChEMBL: CHEMBL4303209
29683,cpd:C09959,KNApSAcK: C00003011
29684,cpd:C09959,3DMET: B03413
29685,cpd:C09959,NIKKAJI: J39.219G
29686,cpd:C09959,CAS: 23180-57-6
29687,cpd:C09960,PubChem: 12146
29688,cpd:C09960,ChEBI: 5315
29689,cpd:C09960,KNApSAcK: C00001975
29690,cpd:C09960,3DMET: B03414
29691,cpd:C09960,NIKKAJI: J82.222A
29692,cpd:C09960,CAS: 58213-76-6
29693,cpd:C09961,PubChem: 12147
29694,cpd:C09961,ChEBI: 5316
29695,cpd:C09961,KNApSAcK: C00001976
29696,cpd:C09961,3DMET: B05403
29697,cpd:C09961,NIKKAJI: J19.881A
29698,cpd:C09961,CAS: 22952-54-1
29699,cpd:C09962,PubChem: 12148
29700,cpd:C09962,ChEBI: 5320
29701,cpd:C09962,KNApSAcK: C00001978
29702,cpd:C09962,3DMET: B05404
29703,cpd:C09962,NIKKAJI: J16.138A
29704,cpd:C09962,CAS: 18058-50-9
29705,cpd:C09963,PubChem: 12149
29706,cpd:C09963,ChEBI: 8306
29707,cpd:C09963,KNApSAcK: C00003012
29708,cpd:C09963,3DMET: B03415
29709,cpd:C09963,NIKKAJI: J2.379.827A
29710,cpd:C09963,CAS: 100560-66-5
29711,cpd:C09964,PubChem: 12150
29712,cpd:C09964,ChEBI: 8647
29713,cpd:C09964,ChEMBL: CHEMBL66953
29714,cpd:C09964,KNApSAcK: C00003013
29715,cpd:C09964,PDB-CCD: TIY
29716,cpd:C09964,3DMET: B03416
29717,cpd:C09964,NIKKAJI: J20.746B
29718,cpd:C09964,CAS: 569-77-7
29719,cpd:C09965,PubChem: 12151
29720,cpd:C09965,ChEBI: 8832
29721,cpd:C09965,ChEMBL: CHEMBL1086682
29722,cpd:C09965,KNApSAcK: C00003014
29723,cpd:C09965,3DMET: B03417
29724,cpd:C09965,NIKKAJI: J142.196D
29725,cpd:C09965,CAS: 497-78-9
29726,cpd:C09966,PubChem: 12152
29727,cpd:C09966,ChEBI: 8880
29728,cpd:C09966,ChEMBL: CHEMBL1800366
29729,cpd:C09966,3DMET: B03418
29730,cpd:C09966,NIKKAJI: J591.411F
29731,cpd:C09966,CAS: 88130-99-8
29732,cpd:C09967,PubChem: 12153
29733,cpd:C09967,ChEBI: 9416
29734,cpd:C09967,KNApSAcK: C00008743
29735,cpd:C09967,3DMET: B03419
29736,cpd:C09967,NIKKAJI: J451.835G
29737,cpd:C09967,CAS: 78834-97-6
29738,cpd:C09968,PubChem: 12154
29739,cpd:C09968,ChEBI: 8882
29740,cpd:C09968,KNApSAcK: C00003016
29741,cpd:C09968,3DMET: B03420
29742,cpd:C09968,NIKKAJI: J2.771.411K
29743,cpd:C09968,CAS: 78411-76-4
29744,cpd:C09969,PubChem: 12155
29745,cpd:C09969,ChEBI: 9035
29746,cpd:C09969,ChEMBL: CHEMBL4292649
29747,cpd:C09969,KNApSAcK: C00003017
29748,cpd:C09969,3DMET: B03421
29749,cpd:C09969,NIKKAJI: J137.916J
29750,cpd:C09969,CAS: 96624-40-7
29751,cpd:C09970,PubChem: 12156
29752,cpd:C09970,ChEBI: 9443
29753,cpd:C09970,ChEMBL: CHEMBL4798009
29754,cpd:C09970,LIPIDMAPS: LMPK12020160
29755,cpd:C09970,KNApSAcK: C00001009
29756,cpd:C09970,3DMET: B03422
29757,cpd:C09970,NIKKAJI: J2.771.412I
29758,cpd:C09970,CAS: 97640-79-4
29759,cpd:C09971,PubChem: 12157
29760,cpd:C09971,ChEBI: 9294
29761,cpd:C09971,KNApSAcK: C00003018
29762,cpd:C09971,3DMET: B03423
29763,cpd:C09971,NIKKAJI: J211.390B
29764,cpd:C09971,CAS: 99305-33-6
29765,cpd:C09972,PubChem: 12158
29766,cpd:C09972,ChEBI: 9518
29767,cpd:C09972,ChEMBL: CHEMBL349197
29768,cpd:C09972,LIPIDMAPS: LMPK12030006
29769,cpd:C09972,KNApSAcK: C00001010
29770,cpd:C09972,3DMET: B03424
29771,cpd:C09972,NIKKAJI: J1.076.621D
29772,cpd:C09972,CAS: 89064-31-3
29773,cpd:C09973,PubChem: 12159
29774,cpd:C09973,ChEBI: 9657
29775,cpd:C09973,ChEMBL: CHEMBL462996
29776,cpd:C09973,KNApSAcK: C00003019
29777,cpd:C09973,3DMET: B05405
29778,cpd:C09973,NIKKAJI: J246.653H
29779,cpd:C09973,CAS: 29836-40-6
29780,cpd:C09974,PubChem: 12160
29781,cpd:C09974,ChEBI: 901
29782,cpd:C09974,KNApSAcK: C00003020
29783,cpd:C09974,3DMET: B05406
29784,cpd:C09974,NIKKAJI: J2.771.415C
29785,cpd:C09974,CAS: 88899-02-9
29786,cpd:C09975,PubChem: 12161
29787,cpd:C09975,ChEBI: 28150
29788,cpd:C09975,ChEMBL: CHEMBL3905491
29789,cpd:C09975,LIPIDMAPS: LMPK12120487
29790,cpd:C09975,KNApSAcK: C00007994
29791,cpd:C09975,3DMET: B03425
29792,cpd:C09975,NIKKAJI: J640.355G
29793,cpd:C09975,CAS: 135383-81-2
29794,cpd:C09976,PubChem: 12162
29795,cpd:C09976,ChEBI: 9861
29796,cpd:C09976,ChEMBL: CHEMBL4159483 CHEMBL494641
29797,cpd:C09976,KNApSAcK: C00003021
29798,cpd:C09976,3DMET: B03426
29799,cpd:C09976,NIKKAJI: J585.806B
29800,cpd:C09976,CAS: 99624-92-7
29801,cpd:C09977,PubChem: 12163
29802,cpd:C09977,ChEBI: 10000
29803,cpd:C09977,ChEMBL: CHEMBL487795
29804,cpd:C09977,KNApSAcK: C00003022
29805,cpd:C09977,3DMET: B05407
29806,cpd:C09977,NIKKAJI: J258.590A
29807,cpd:C09977,CAS: 87605-72-9
29808,cpd:C09978,PubChem: 12164
29809,cpd:C09978,ChEBI: 9915
29810,cpd:C09978,ChEMBL: CHEMBL523296
29811,cpd:C09978,LIPIDMAPS: LMPK12120469
29812,cpd:C09978,KNApSAcK: C00001012
29813,cpd:C09978,3DMET: B03427
29814,cpd:C09978,NIKKAJI: J10.305E
29815,cpd:C09978,CAS: 58449-06-2
29816,cpd:C09979,PubChem: 12165
29817,cpd:C09979,ChEBI: 70327
